"","file_type","stain_type","donor","region","s3_uri","annotation_name"
"3358","SUBREGION_ANNOTATIONS_XML","Abeta (6E10) and IBA1","H20.33.024","Middle Temporal Gyrus (MTG) and Superior Temporal Gyrus (STG)","s3://sea-ad-quantitative-neuropathology/middle-temporal-gyrus-and-superior-temporal-gyrus/H20.33.024/H20.33.024-A7-I6-analysis/subregion_annotations/H20.33.024-A7-I6_Layer4_analysis.annotations","Layer4"
"3359","SUBREGION_ANNOTATIONS_XML","Abeta (6E10) and IBA1","H20.33.024","Middle Temporal Gyrus (MTG) and Superior Temporal Gyrus (STG)","s3://sea-ad-quantitative-neuropathology/middle-temporal-gyrus-and-superior-temporal-gyrus/H20.33.024/H20.33.024-A7-I6-analysis/subregion_annotations/H20.33.024-A7-I6_Layer5-6_analysis.annotations","Layer5-6"
"3360","SUBREGION_ANNOTATIONS_XML","Abeta (6E10) and IBA1","H20.33.024","Middle Temporal Gyrus (MTG) and Superior Temporal Gyrus (STG)","s3://sea-ad-quantitative-neuropathology/middle-temporal-gyrus-and-superior-temporal-gyrus/H20.33.024/H20.33.024-A7-I6-analysis/subregion_annotations/H20.33.024-A7-I6_STG_analysis.annotations","STG"
"3361","RAW_IMAGE_DEEPZOOM","GFAP","H20.33.024","Middle Temporal Gyrus (MTG) and Superior Temporal Gyrus (STG)","s3://sea-ad-quantitative-neuropathology/middle-temporal-gyrus-and-superior-temporal-gyrus/H20.33.024/H20.33.024-A7-GFAP-primary/H20.33.024-A7-GFAP-primary.dzi",NA
"3362","RAW_IMAGE","GFAP","H20.33.024","Middle Temporal Gyrus (MTG) and Superior Temporal Gyrus (STG)","s3://sea-ad-quantitative-neuropathology/middle-temporal-gyrus-and-superior-temporal-gyrus/H20.33.024/H20.33.024-A7-GFAP-primary/H20.33.024-A7-GFAP.svs",NA
"3363","HALO_ANALYSIS_IMAGE_DEEPZOOM","GFAP","H20.33.024","Middle Temporal Gyrus (MTG) and Superior Temporal Gyrus (STG)","s3://sea-ad-quantitative-neuropathology/middle-temporal-gyrus-and-superior-temporal-gyrus/H20.33.024/H20.33.024-A7-GFAP-analysis/H20.33.024-A7-GFAP_analysis.dzi",NA
"3364","SUBREGION_ANNOTATIONS_XML","GFAP","H20.33.024","Middle Temporal Gyrus (MTG) and Superior Temporal Gyrus (STG)","s3://sea-ad-quantitative-neuropathology/middle-temporal-gyrus-and-superior-temporal-gyrus/H20.33.024/H20.33.024-A7-GFAP-analysis/subregion_annotations/H20.33.024-A7-GFAP_Layer1_analysis.annotations","Layer1"
"3365","SUBREGION_ANNOTATIONS_XML","GFAP","H20.33.024","Middle Temporal Gyrus (MTG) and Superior Temporal Gyrus (STG)","s3://sea-ad-quantitative-neuropathology/middle-temporal-gyrus-and-superior-temporal-gyrus/H20.33.024/H20.33.024-A7-GFAP-analysis/subregion_annotations/H20.33.024-A7-GFAP_Layer2_analysis.annotations","Layer2"
"3366","SUBREGION_ANNOTATIONS_XML","GFAP","H20.33.024","Middle Temporal Gyrus (MTG) and Superior Temporal Gyrus (STG)","s3://sea-ad-quantitative-neuropathology/middle-temporal-gyrus-and-superior-temporal-gyrus/H20.33.024/H20.33.024-A7-GFAP-analysis/subregion_annotations/H20.33.024-A7-GFAP_Layer3_analysis.annotations","Layer3"
"3367","SUBREGION_ANNOTATIONS_XML","GFAP","H20.33.024","Middle Temporal Gyrus (MTG) and Superior Temporal Gyrus (STG)","s3://sea-ad-quantitative-neuropathology/middle-temporal-gyrus-and-superior-temporal-gyrus/H20.33.024/H20.33.024-A7-GFAP-analysis/subregion_annotations/H20.33.024-A7-GFAP_Layer4_analysis.annotations","Layer4"
"3368","SUBREGION_ANNOTATIONS_XML","GFAP","H20.33.024","Middle Temporal Gyrus (MTG) and Superior Temporal Gyrus (STG)","s3://sea-ad-quantitative-neuropathology/middle-temporal-gyrus-and-superior-temporal-gyrus/H20.33.024/H20.33.024-A7-GFAP-analysis/subregion_annotations/H20.33.024-A7-GFAP_Layer5-6_analysis.annotations","Layer5-6"
"3369","SUBREGION_ANNOTATIONS_XML","GFAP","H20.33.024","Middle Temporal Gyrus (MTG) and Superior Temporal Gyrus (STG)","s3://sea-ad-quantitative-neuropathology/middle-temporal-gyrus-and-superior-temporal-gyrus/H20.33.024/H20.33.024-A7-GFAP-analysis/subregion_annotations/H20.33.024-A7-GFAP_STG_analysis.annotations","STG"
"3370","RAW_IMAGE_DEEPZOOM","H&E-LFB","H20.33.024","Middle Temporal Gyrus (MTG) and Superior Temporal Gyrus (STG)","s3://sea-ad-quantitative-neuropathology/middle-temporal-gyrus-and-superior-temporal-gyrus/H20.33.024/H20.33.024-A7-LFB-primary/H20.33.024-A7-LFB-primary.dzi",NA
"3371","RAW_IMAGE","H&E-LFB","H20.33.024","Middle Temporal Gyrus (MTG) and Superior Temporal Gyrus (STG)","s3://sea-ad-quantitative-neuropathology/middle-temporal-gyrus-and-superior-temporal-gyrus/H20.33.024/H20.33.024-A7-LFB-primary/H20.33.024-A7-LFB.svs",NA
"3372","HALO_ANALYSIS_IMAGE_DEEPZOOM","H&E-LFB","H20.33.024","Middle Temporal Gyrus (MTG) and Superior Temporal Gyrus (STG)","",NA
"3373","SUBREGION_ANNOTATIONS_XML","H&E-LFB","H20.33.024","Middle Temporal Gyrus (MTG) and Superior Temporal Gyrus (STG)","",NA
"3374","RAW_IMAGE_DEEPZOOM","AT8","H20.33.024","Primary Visual Cortex - Extrastriate Occipital Cortex (V1C-ESOC)","s3://sea-ad-quantitative-neuropathology/primary-visual-cortex-extrastriate-occipital-cortex/H20.33.024/H20.33.024-A9-AT/downsampled/H20.33.024-A9-AT-primary/H20.33.024-A9-AT-primary.dzi",NA
"3375","RAW_IMAGE","AT8","H20.33.024","Primary Visual Cortex - Extrastriate Occipital Cortex (V1C-ESOC)","s3://sea-ad-quantitative-neuropathology/primary-visual-cortex-extrastriate-occipital-cortex/H20.33.024/H20.33.024-A9-AT/H20.33.024-A9-AT.svs",NA
"3376","HALO_ANALYSIS_IMAGE_DEEPZOOM","AT8","H20.33.024","Primary Visual Cortex - Extrastriate Occipital Cortex (V1C-ESOC)","s3://sea-ad-quantitative-neuropathology/primary-visual-cortex-extrastriate-occipital-cortex/H20.33.024/H20.33.024-A9-AT/downsampled/H20.33.024-A9-AT-analysis/H20.33.024-A9-AT-analysis.dzi",NA
"3377","SUBREGION_ANNOTATIONS_XML","AT8","H20.33.024","Primary Visual Cortex - Extrastriate Occipital Cortex (V1C-ESOC)","s3://sea-ad-quantitative-neuropathology/primary-visual-cortex-extrastriate-occipital-cortex/H20.33.024/H20.33.024-A9-AT/analysis_masks/H20.33.024-A9-AT_Higher-Order-Visual_analysis.annotations","Higher-Order-Visual"
"3378","SUBREGION_ANNOTATIONS_XML","AT8","H20.33.024","Primary Visual Cortex - Extrastriate Occipital Cortex (V1C-ESOC)","s3://sea-ad-quantitative-neuropathology/primary-visual-cortex-extrastriate-occipital-cortex/H20.33.024/H20.33.024-A9-AT/analysis_masks/H20.33.024-A9-AT_Primary-Visual_analysis.annotations","Primary-Visual"
"3379","RAW_IMAGE_DEEPZOOM","Abeta (6E10) and IBA1","H20.33.024","Primary Visual Cortex - Extrastriate Occipital Cortex (V1C-ESOC)","s3://sea-ad-quantitative-neuropathology/primary-visual-cortex-extrastriate-occipital-cortex/H20.33.024/H20.33.024-A9-I6/downsampled/H20.33.024-A9-I6-primary/H20.33.024-A9-I6-primary.dzi",NA
"3380","RAW_IMAGE","Abeta (6E10) and IBA1","H20.33.024","Primary Visual Cortex - Extrastriate Occipital Cortex (V1C-ESOC)","s3://sea-ad-quantitative-neuropathology/primary-visual-cortex-extrastriate-occipital-cortex/H20.33.024/H20.33.024-A9-I6/H20.33.024-A9-I6.svs",NA
"3381","HALO_ANALYSIS_IMAGE_DEEPZOOM","Abeta (6E10) and IBA1","H20.33.024","Primary Visual Cortex - Extrastriate Occipital Cortex (V1C-ESOC)","s3://sea-ad-quantitative-neuropathology/primary-visual-cortex-extrastriate-occipital-cortex/H20.33.024/H20.33.024-A9-I6/downsampled/H20.33.024-A9-I6-analysis/H20.33.024-A9-I6-analysis.dzi",NA
"3382","SUBREGION_ANNOTATIONS_XML","Abeta (6E10) and IBA1","H20.33.024","Primary Visual Cortex - Extrastriate Occipital Cortex (V1C-ESOC)","s3://sea-ad-quantitative-neuropathology/primary-visual-cortex-extrastriate-occipital-cortex/H20.33.024/H20.33.024-A9-I6/analysis_masks/H20.33.024-A9-I6_Higher-Order-Visual_analysis.annotations","Higher-Order-Visual"
"3383","SUBREGION_ANNOTATIONS_XML","Abeta (6E10) and IBA1","H20.33.024","Primary Visual Cortex - Extrastriate Occipital Cortex (V1C-ESOC)","s3://sea-ad-quantitative-neuropathology/primary-visual-cortex-extrastriate-occipital-cortex/H20.33.024/H20.33.024-A9-I6/analysis_masks/H20.33.024-A9-I6_Primary-Visual_analysis.annotations","Primary-Visual"
"3384","RAW_IMAGE_DEEPZOOM","GFAP","H20.33.024","Primary Visual Cortex - Extrastriate Occipital Cortex (V1C-ESOC)","s3://sea-ad-quantitative-neuropathology/primary-visual-cortex-extrastriate-occipital-cortex/H20.33.024/H20.33.024-A9-GFAP/downsampled/H20.33.024-A9-GFAP-primary/H20.33.024-A9-GFAP-primary.dzi",NA
"3385","RAW_IMAGE","GFAP","H20.33.024","Primary Visual Cortex - Extrastriate Occipital Cortex (V1C-ESOC)","s3://sea-ad-quantitative-neuropathology/primary-visual-cortex-extrastriate-occipital-cortex/H20.33.024/H20.33.024-A9-GFAP/H20.33.024-A9-GFAP.svs",NA
"3386","HALO_ANALYSIS_IMAGE_DEEPZOOM","GFAP","H20.33.024","Primary Visual Cortex - Extrastriate Occipital Cortex (V1C-ESOC)","s3://sea-ad-quantitative-neuropathology/primary-visual-cortex-extrastriate-occipital-cortex/H20.33.024/H20.33.024-A9-GFAP/downsampled/H20.33.024-A9-GFAP-analysis/H20.33.024-A9-GFAP-analysis.dzi",NA
"3387","SUBREGION_ANNOTATIONS_XML","GFAP","H20.33.024","Primary Visual Cortex - Extrastriate Occipital Cortex (V1C-ESOC)","s3://sea-ad-quantitative-neuropathology/primary-visual-cortex-extrastriate-occipital-cortex/H20.33.024/H20.33.024-A9-GFAP/analysis_masks/H20.33.024-A9-GFAP_Higher-Order-Visual_analysis.annotations","Higher-Order-Visual"
"3388","SUBREGION_ANNOTATIONS_XML","GFAP","H20.33.024","Primary Visual Cortex - Extrastriate Occipital Cortex (V1C-ESOC)","s3://sea-ad-quantitative-neuropathology/primary-visual-cortex-extrastriate-occipital-cortex/H20.33.024/H20.33.024-A9-GFAP/analysis_masks/H20.33.024-A9-GFAP_Primary-Visual_analysis.annotations","Primary-Visual"
"3389","RAW_IMAGE_DEEPZOOM","H&E-LFB","H20.33.024","Primary Visual Cortex - Extrastriate Occipital Cortex (V1C-ESOC)","s3://sea-ad-quantitative-neuropathology/primary-visual-cortex-extrastriate-occipital-cortex/H20.33.024/H20.33.024-A9-LFB/downsampled/H20.33.024-A9-LFB-primary/H20.33.024-A9-LFB-primary.dzi",NA
"3390","RAW_IMAGE","H&E-LFB","H20.33.024","Primary Visual Cortex - Extrastriate Occipital Cortex (V1C-ESOC)","s3://sea-ad-quantitative-neuropathology/primary-visual-cortex-extrastriate-occipital-cortex/H20.33.024/H20.33.024-A9-LFB/H20.33.024-A9-LFB.svs",NA
"3391","HALO_ANALYSIS_IMAGE_DEEPZOOM","H&E-LFB","H20.33.024","Primary Visual Cortex - Extrastriate Occipital Cortex (V1C-ESOC)","",NA
"3392","SUBREGION_ANNOTATIONS_XML","H&E-LFB","H20.33.024","Primary Visual Cortex - Extrastriate Occipital Cortex (V1C-ESOC)","",NA
"3393","RAW_IMAGE_DEEPZOOM","NeuN","H20.33.024","Primary Visual Cortex - Extrastriate Occipital Cortex (V1C-ESOC)","s3://sea-ad-quantitative-neuropathology/primary-visual-cortex-extrastriate-occipital-cortex/H20.33.024/H20.33.024-A9-NEUN/downsampled/H20.33.024-A9-NEUN-primary/H20.33.024-A9-NEUN-primary.dzi",NA
"3394","RAW_IMAGE","NeuN","H20.33.024","Primary Visual Cortex - Extrastriate Occipital Cortex (V1C-ESOC)","s3://sea-ad-quantitative-neuropathology/primary-visual-cortex-extrastriate-occipital-cortex/H20.33.024/H20.33.024-A9-NEUN/H20.33.024-A9-NEUN.svs",NA
"3395","HALO_ANALYSIS_IMAGE_DEEPZOOM","NeuN","H20.33.024","Primary Visual Cortex - Extrastriate Occipital Cortex (V1C-ESOC)","s3://sea-ad-quantitative-neuropathology/primary-visual-cortex-extrastriate-occipital-cortex/H20.33.024/H20.33.024-A9-NEUN/downsampled/H20.33.024-A9-NEUN-analysis/H20.33.024-A9-NEUN-analysis.dzi",NA
"3396","SUBREGION_ANNOTATIONS_XML","NeuN","H20.33.024","Primary Visual Cortex - Extrastriate Occipital Cortex (V1C-ESOC)","s3://sea-ad-quantitative-neuropathology/primary-visual-cortex-extrastriate-occipital-cortex/H20.33.024/H20.33.024-A9-NEUN/analysis_masks/H20.33.024-A9-NEUN_Higher-Order-Visual_analysis.annotations","Higher-Order-Visual"
"3397","SUBREGION_ANNOTATIONS_XML","NeuN","H20.33.024","Primary Visual Cortex - Extrastriate Occipital Cortex (V1C-ESOC)","s3://sea-ad-quantitative-neuropathology/primary-visual-cortex-extrastriate-occipital-cortex/H20.33.024/H20.33.024-A9-NEUN/analysis_masks/H20.33.024-A9-NEUN_Primary-Visual_analysis.annotations","Primary-Visual"
"3398","RAW_IMAGE_DEEPZOOM","a-Synuclein","H20.33.024","Primary Visual Cortex - Extrastriate Occipital Cortex (V1C-ESOC)","s3://sea-ad-quantitative-neuropathology/primary-visual-cortex-extrastriate-occipital-cortex/H20.33.024/H20.33.024-A9-ASYN/downsampled/H20.33.024-A9-ASYN-primary/H20.33.024-A9-ASYN-primary.dzi",NA
"3399","RAW_IMAGE","a-Synuclein","H20.33.024","Primary Visual Cortex - Extrastriate Occipital Cortex (V1C-ESOC)","s3://sea-ad-quantitative-neuropathology/primary-visual-cortex-extrastriate-occipital-cortex/H20.33.024/H20.33.024-A9-ASYN/H20.33.024-A9-ASYN.svs",NA
"3400","HALO_ANALYSIS_IMAGE_DEEPZOOM","a-Synuclein","H20.33.024","Primary Visual Cortex - Extrastriate Occipital Cortex (V1C-ESOC)","s3://sea-ad-quantitative-neuropathology/primary-visual-cortex-extrastriate-occipital-cortex/H20.33.024/H20.33.024-A9-ASYN/downsampled/H20.33.024-A9-ASYN-analysis/H20.33.024-A9-ASYN-analysis.dzi",NA
"3401","SUBREGION_ANNOTATIONS_XML","a-Synuclein","H20.33.024","Primary Visual Cortex - Extrastriate Occipital Cortex (V1C-ESOC)","s3://sea-ad-quantitative-neuropathology/primary-visual-cortex-extrastriate-occipital-cortex/H20.33.024/H20.33.024-A9-ASYN/analysis_masks/H20.33.024-A9-ASYN_Higher-Order-Visual_analysis.annotations","Higher-Order-Visual"
"3402","SUBREGION_ANNOTATIONS_XML","a-Synuclein","H20.33.024","Primary Visual Cortex - Extrastriate Occipital Cortex (V1C-ESOC)","s3://sea-ad-quantitative-neuropathology/primary-visual-cortex-extrastriate-occipital-cortex/H20.33.024/H20.33.024-A9-ASYN/analysis_masks/H20.33.024-A9-ASYN_Primary-Visual_analysis.annotations","Primary-Visual"
"3403","RAW_IMAGE_DEEPZOOM","AT8","H20.33.025","Dorsolateral Prefrontal Cortex (DLPFC)","s3://sea-ad-quantitative-neuropathology/dorsolateral-prefrontal-cortex/H20.33.025/H20.33.025-A02-AT/downsampled/H20.33.025-A02-AT-primary/H20.33.025-A02-AT-primary.dzi",NA
"3404","RAW_IMAGE","AT8","H20.33.025","Dorsolateral Prefrontal Cortex (DLPFC)","s3://sea-ad-quantitative-neuropathology/dorsolateral-prefrontal-cortex/H20.33.025/H20.33.025-A02-AT/H20.33.025-A02-AT.svs",NA
"3405","HALO_ANALYSIS_IMAGE_DEEPZOOM","AT8","H20.33.025","Dorsolateral Prefrontal Cortex (DLPFC)","s3://sea-ad-quantitative-neuropathology/dorsolateral-prefrontal-cortex/H20.33.025/H20.33.025-A02-AT/downsampled/H20.33.025-A02-AT-analysis/H20.33.025-A02-AT-analysis.dzi",NA
"3406","SUBREGION_ANNOTATIONS_XML","AT8","H20.33.025","Dorsolateral Prefrontal Cortex (DLPFC)","s3://sea-ad-quantitative-neuropathology/dorsolateral-prefrontal-cortex/H20.33.025/H20.33.025-A02-AT/analysis_masks/H20.33.025-A02-AT_Layer1_analysis.annotations","Layer1"
"3407","SUBREGION_ANNOTATIONS_XML","AT8","H20.33.025","Dorsolateral Prefrontal Cortex (DLPFC)","s3://sea-ad-quantitative-neuropathology/dorsolateral-prefrontal-cortex/H20.33.025/H20.33.025-A02-AT/analysis_masks/H20.33.025-A02-AT_Layer2_analysis.annotations","Layer2"
"3408","SUBREGION_ANNOTATIONS_XML","AT8","H20.33.025","Dorsolateral Prefrontal Cortex (DLPFC)","s3://sea-ad-quantitative-neuropathology/dorsolateral-prefrontal-cortex/H20.33.025/H20.33.025-A02-AT/analysis_masks/H20.33.025-A02-AT_Layer3_analysis.annotations","Layer3"
"3409","SUBREGION_ANNOTATIONS_XML","AT8","H20.33.025","Dorsolateral Prefrontal Cortex (DLPFC)","s3://sea-ad-quantitative-neuropathology/dorsolateral-prefrontal-cortex/H20.33.025/H20.33.025-A02-AT/analysis_masks/H20.33.025-A02-AT_Layer4_analysis.annotations","Layer4"
"3410","SUBREGION_ANNOTATIONS_XML","AT8","H20.33.025","Dorsolateral Prefrontal Cortex (DLPFC)","s3://sea-ad-quantitative-neuropathology/dorsolateral-prefrontal-cortex/H20.33.025/H20.33.025-A02-AT/analysis_masks/H20.33.025-A02-AT_Layer5-6_analysis.annotations","Layer5-6"
"3411","RAW_IMAGE_DEEPZOOM","Abeta (6E10) and IBA1","H20.33.025","Dorsolateral Prefrontal Cortex (DLPFC)","s3://sea-ad-quantitative-neuropathology/dorsolateral-prefrontal-cortex/H20.33.025/H20.33.025-A2-I6/downsampled/H20.33.025-A2-I6-primary/H20.33.025-A2-I6-primary.dzi",NA
"3412","RAW_IMAGE","Abeta (6E10) and IBA1","H20.33.025","Dorsolateral Prefrontal Cortex (DLPFC)","s3://sea-ad-quantitative-neuropathology/dorsolateral-prefrontal-cortex/H20.33.025/H20.33.025-A2-I6/H20.33.025-A2-I6.svs",NA
"3413","HALO_ANALYSIS_IMAGE_DEEPZOOM","Abeta (6E10) and IBA1","H20.33.025","Dorsolateral Prefrontal Cortex (DLPFC)","s3://sea-ad-quantitative-neuropathology/dorsolateral-prefrontal-cortex/H20.33.025/H20.33.025-A2-I6/downsampled/H20.33.025-A2-I6-analysis/H20.33.025-A2-I6-analysis.dzi",NA
"3414","SUBREGION_ANNOTATIONS_XML","Abeta (6E10) and IBA1","H20.33.025","Dorsolateral Prefrontal Cortex (DLPFC)","s3://sea-ad-quantitative-neuropathology/dorsolateral-prefrontal-cortex/H20.33.025/H20.33.025-A2-I6/analysis_masks/H20.33.025-A2-I6_Layer1_analysis.annotations","Layer1"
"3415","SUBREGION_ANNOTATIONS_XML","Abeta (6E10) and IBA1","H20.33.025","Dorsolateral Prefrontal Cortex (DLPFC)","s3://sea-ad-quantitative-neuropathology/dorsolateral-prefrontal-cortex/H20.33.025/H20.33.025-A2-I6/analysis_masks/H20.33.025-A2-I6_Layer2_analysis.annotations","Layer2"
"3416","SUBREGION_ANNOTATIONS_XML","Abeta (6E10) and IBA1","H20.33.025","Dorsolateral Prefrontal Cortex (DLPFC)","s3://sea-ad-quantitative-neuropathology/dorsolateral-prefrontal-cortex/H20.33.025/H20.33.025-A2-I6/analysis_masks/H20.33.025-A2-I6_Layer3_analysis.annotations","Layer3"
"3417","SUBREGION_ANNOTATIONS_XML","Abeta (6E10) and IBA1","H20.33.025","Dorsolateral Prefrontal Cortex (DLPFC)","s3://sea-ad-quantitative-neuropathology/dorsolateral-prefrontal-cortex/H20.33.025/H20.33.025-A2-I6/analysis_masks/H20.33.025-A2-I6_Layer4_analysis.annotations","Layer4"
"3418","SUBREGION_ANNOTATIONS_XML","Abeta (6E10) and IBA1","H20.33.025","Dorsolateral Prefrontal Cortex (DLPFC)","s3://sea-ad-quantitative-neuropathology/dorsolateral-prefrontal-cortex/H20.33.025/H20.33.025-A2-I6/analysis_masks/H20.33.025-A2-I6_Layer5-6_analysis.annotations","Layer5-6"
"3419","RAW_IMAGE_DEEPZOOM","GFAP","H20.33.025","Dorsolateral Prefrontal Cortex (DLPFC)","s3://sea-ad-quantitative-neuropathology/dorsolateral-prefrontal-cortex/H20.33.025/H20.33.025-A2-GFAP/downsampled/H20.33.025-A2-GFAP-primary/H20.33.025-A2-GFAP-primary.dzi",NA
"3420","RAW_IMAGE","GFAP","H20.33.025","Dorsolateral Prefrontal Cortex (DLPFC)","s3://sea-ad-quantitative-neuropathology/dorsolateral-prefrontal-cortex/H20.33.025/H20.33.025-A2-GFAP/H20.33.025-A2-GFAP.svs",NA
"3421","HALO_ANALYSIS_IMAGE_DEEPZOOM","GFAP","H20.33.025","Dorsolateral Prefrontal Cortex (DLPFC)","s3://sea-ad-quantitative-neuropathology/dorsolateral-prefrontal-cortex/H20.33.025/H20.33.025-A2-GFAP/downsampled/H20.33.025-A2-GFAP-analysis/H20.33.025-A2-GFAP-analysis.dzi",NA
"3422","SUBREGION_ANNOTATIONS_XML","GFAP","H20.33.025","Dorsolateral Prefrontal Cortex (DLPFC)","s3://sea-ad-quantitative-neuropathology/dorsolateral-prefrontal-cortex/H20.33.025/H20.33.025-A2-GFAP/analysis_masks/H20.33.025-A2-GFAP_Layer1_analysis.annotations","Layer1"
"3423","SUBREGION_ANNOTATIONS_XML","GFAP","H20.33.025","Dorsolateral Prefrontal Cortex (DLPFC)","s3://sea-ad-quantitative-neuropathology/dorsolateral-prefrontal-cortex/H20.33.025/H20.33.025-A2-GFAP/analysis_masks/H20.33.025-A2-GFAP_Layer2_analysis.annotations","Layer2"
"3424","SUBREGION_ANNOTATIONS_XML","GFAP","H20.33.025","Dorsolateral Prefrontal Cortex (DLPFC)","s3://sea-ad-quantitative-neuropathology/dorsolateral-prefrontal-cortex/H20.33.025/H20.33.025-A2-GFAP/analysis_masks/H20.33.025-A2-GFAP_Layer3_analysis.annotations","Layer3"
"3425","SUBREGION_ANNOTATIONS_XML","GFAP","H20.33.025","Dorsolateral Prefrontal Cortex (DLPFC)","s3://sea-ad-quantitative-neuropathology/dorsolateral-prefrontal-cortex/H20.33.025/H20.33.025-A2-GFAP/analysis_masks/H20.33.025-A2-GFAP_Layer4_analysis.annotations","Layer4"
"3426","SUBREGION_ANNOTATIONS_XML","GFAP","H20.33.025","Dorsolateral Prefrontal Cortex (DLPFC)","s3://sea-ad-quantitative-neuropathology/dorsolateral-prefrontal-cortex/H20.33.025/H20.33.025-A2-GFAP/analysis_masks/H20.33.025-A2-GFAP_Layer5-6_analysis.annotations","Layer5-6"
"3427","RAW_IMAGE_DEEPZOOM","H&E-LFB","H20.33.025","Dorsolateral Prefrontal Cortex (DLPFC)","s3://sea-ad-quantitative-neuropathology/dorsolateral-prefrontal-cortex/H20.33.025/H20.33.025-A2-LFB/downsampled/H20.33.025-A2-LFB-primary/H20.33.025-A2-LFB-primary.dzi",NA
"3428","RAW_IMAGE","H&E-LFB","H20.33.025","Dorsolateral Prefrontal Cortex (DLPFC)","s3://sea-ad-quantitative-neuropathology/dorsolateral-prefrontal-cortex/H20.33.025/H20.33.025-A2-LFB/H20.33.025-A2-LFB.svs",NA
"3429","HALO_ANALYSIS_IMAGE_DEEPZOOM","H&E-LFB","H20.33.025","Dorsolateral Prefrontal Cortex (DLPFC)","",NA
"3430","SUBREGION_ANNOTATIONS_XML","H&E-LFB","H20.33.025","Dorsolateral Prefrontal Cortex (DLPFC)","",NA
"3431","RAW_IMAGE_DEEPZOOM","NeuN","H20.33.025","Dorsolateral Prefrontal Cortex (DLPFC)","s3://sea-ad-quantitative-neuropathology/dorsolateral-prefrontal-cortex/H20.33.025/H20.33.025-A02-NEUN/downsampled/H20.33.025-A02-NEUN-primary/H20.33.025-A02-NEUN-primary.dzi",NA
"3432","RAW_IMAGE","NeuN","H20.33.025","Dorsolateral Prefrontal Cortex (DLPFC)","s3://sea-ad-quantitative-neuropathology/dorsolateral-prefrontal-cortex/H20.33.025/H20.33.025-A02-NEUN/H20.33.025-A02-NEUN.svs",NA
"3433","HALO_ANALYSIS_IMAGE_DEEPZOOM","NeuN","H20.33.025","Dorsolateral Prefrontal Cortex (DLPFC)","s3://sea-ad-quantitative-neuropathology/dorsolateral-prefrontal-cortex/H20.33.025/H20.33.025-A02-NEUN/downsampled/H20.33.025-A02-NEUN-analysis/H20.33.025-A02-NEUN-analysis.dzi",NA
"3434","SUBREGION_ANNOTATIONS_XML","NeuN","H20.33.025","Dorsolateral Prefrontal Cortex (DLPFC)","s3://sea-ad-quantitative-neuropathology/dorsolateral-prefrontal-cortex/H20.33.025/H20.33.025-A02-NEUN/analysis_masks/H20.33.025-A02-NEUN_Layer1_analysis.annotations","Layer1"
"3435","SUBREGION_ANNOTATIONS_XML","NeuN","H20.33.025","Dorsolateral Prefrontal Cortex (DLPFC)","s3://sea-ad-quantitative-neuropathology/dorsolateral-prefrontal-cortex/H20.33.025/H20.33.025-A02-NEUN/analysis_masks/H20.33.025-A02-NEUN_Layer2_analysis.annotations","Layer2"
